x,y,z
0.2,-1.0,0.0
0.3,-1.0,0.0
0.4,-1.0,0.0
0.5,-1.0,0.0
0.6,-1.0,0.0
0.7,-1.0,0.0
0.8,-1.0,0.0
0.9,-1.0,0.0
1.0,-1.0,0.0
1.1,-1.0,0.0
1.2,-1.0,0.0
1.3,-1.0,0.0
1.4,-1.0,0.0
1.5,-1.0,0.0
-1.5,-0.9,0.0
-1.4,-0.9,0.0
-1.3,-0.9,0.0
-1.2,-0.9,0.0
-1.1,-0.9,0.0
-1.0,-0.9,0.0
-0.9,-0.9,0.0
-0.8,-0.9,0.0
-0.7,-0.9,0.0
-0.6,-0.9,0.0
-0.5,-0.9,0.0
-0.4,-0.9,0.0
-0.3,-0.9,0.0
-0.2,-0.9,0.0
-0.1,-0.9,0.0
0.0,-0.9,0.0
0.1,-0.9,0.0
0.2,-0.9,0.0
0.3,-0.9,0.0
0.4,-0.9,0.0
0.5,-0.9,0.0
0.6,-0.9,0.0
0.7,-0.9,0.0
0.8,-0.9,0.0
0.9,-0.9,0.0
1.0,-0.9,0.0
1.1,-0.9,0.0
1.2,-0.9,0.0
1.3,-0.9,0.0
1.4,-0.9,0.0
1.5,-0.9,0.0
-1.5,-0.8,0.0
-1.4,-0.8,0.0
-1.3,-0.8,0.0
-1.2,-0.8,0.0
-1.1,-0.8,0.0
-1.0,-0.8,0.0
-0.9,-0.8,0.0
-0.8,-0.8,0.0
-0.7,-0.8,0.0
-0.6,-0.8,0.0
-0.5,-0.8,0.0
-0.4,-0.8,0.0
-0.3,-0.8,0.692891
-0.2,-0.8,1.66256
-0.1,-0.8,2.22821
0.0,-0.8,2.38982
0.1,-0.8,2.1474
0.2,-0.8,1.50095
0.3,-0.8,0.452893
0.4,-0.8,0.0
0.5,-0.8,0.0
0.6,-0.8,0.0
0.7,-0.8,0.0
0.8,-0.8,0.0
0.9,-0.8,0.0
1.0,-0.8,0.0
1.1,-0.8,0.0
1.2,-0.8,0.0
1.3,-0.8,0.0
1.4,-0.8,0.0
1.5,-0.8,0.0
-1.5,-0.7,0.0
-1.4,-0.7,0.0
-1.3,-0.7,0.0
-1.2,-0.7,0.0
-1.1,-0.7,0.0
-1.0,-0.7,0.0
-0.9,-0.7,0.0
-0.8,-0.7,0.0
-0.7,-0.7,0.0
-0.6,-0.7,0.0
-0.5,-0.7,0.531699
-0.4,-0.7,2.30901
-0.3,-0.7,3.68271
-0.2,-0.7,4.65239
-0.1,-0.7,5.21803
0.0,-0.7,5.37964
0.1,-0.7,5.13722
0.2,-0.7,4.49077
0.3,-0.7,3.4403
0.4,-0.7,1.98579
0.5,-0.7,0.136289
0.6,-0.7,0.0
0.7,-0.7,0.0
0.8,-0.7,0.0
0.9,-0.7,0.0
1.0,-0.7,0.0
1.1,-0.7,0.0
1.2,-0.7,0.0
1.3,-0.7,0.0
1.4,-0.7,0.0
1.5,-0.7,0.0
-1.5,-0.6,0.0
-1.4,-0.6,0.0
-1.3,-0.6,0.0
-1.2,-0.6,0.0
-1.1,-0.6,0.0
-1.0,-0.6,0.0
-0.9,-0.6,0.0
-0.8,-0.6,0.0
-0.7,-0.6,0.0
-0.6,-0.6,0.935309
-0.5,-0.6,3.11707
-0.4,-0.6,4.8948
-0.3,-0.6,6.26851
-0.2,-0.6,7.23818
-0.1,-0.6,7.80382
0.0,-0.6,7.96543
0.1,-0.6,7.72302
0.2,-0.6,7.07657
0.3,-0.6,6.02609
0.4,-0.6,4.57158
0.5,-0.6,2.71304
0.6,-0.6,0.451513
0.7,-0.6,0.0
0.8,-0.6,0.0
0.9,-0.6,0.0
1.0,-0.6,0.0
1.1,-0.6,0.0
1.2,-0.6,0.0
1.3,-0.6,0.0
1.4,-0.6,0.0
1.5,-0.6,0.0
-1.5,-0.5,0.0
-1.4,-0.5,0.0
-1.3,-0.5,0.0
-1.2,-0.5,0.0
-1.1,-0.5,0.0
-1.0,-0.5,0.0
-0.9,-0.5,0.0
-0.8,-0.5,0.0
-0.7,-0.5,0.531699
-0.6,-0.5,3.11707
-0.5,-0.5,5.29883
-0.4,-0.5,7.07657
-0.3,-0.5,8.45027
-0.2,-0.5,9.41994
-0.1,-0.5,9.98559
0.0,-0.5,10.1472
0.1,-0.5,9.90478
0.2,-0.5,9.25833
0.3,-0.5,8.20785
0.4,-0.5,6.75334
0.5,-0.5,4.8948
0.6,-0.5,2.63224
0.7,-0.5,0.0109594
0.8,-0.5,0.0
0.9,-0.5,0.0
1.0,-0.5,0.0
1.1,-0.5,0.0
1.2,-0.5,0.0
1.3,-0.5,0.0
1.4,-0.5,0.0
1.5,-0.5,0.0
-1.5,-0.4,0.0
-1.4,-0.4,0.0
-1.3,-0.4,0.0
-1.2,-0.4,0.0
-1.1,-0.4,0.0
-1.0,-0.4,0.0
-0.9,-0.4,0.0
-0.8,-0.4,0.0
-0.7,-0.4,2.30901
-0.6,-0.4,4.8948
-0.5,-0.4,7.07657
-0.4,-0.4,8.8543
-0.3,-0.4,10.228
-0.2,-0.4,11.1977
-0.1,-0.4,11.7633
0.0,-0.4,11.9249
0.1,-0.4,11.6825
0.2,-0.4,11.0361
0.3,-0.4,9.98559
0.4,-0.4,8.53108
0.5,-0.4,6.67254
0.6,-0.4,4.40997
0.7,-0.4,1.74337
0.8,-0.4,0.0
0.9,-0.4,0.0
1.0,-0.4,0.0
1.1,-0.4,0.0
1.2,-0.4,0.0
1.3,-0.4,0.0
1.4,-0.4,0.0
1.5,-0.4,0.0
-1.5,-0.3,0.0
-1.4,-0.3,0.0
-1.3,-0.3,0.0
-1.2,-0.3,0.0
-1.1,-0.3,0.0
-1.0,-0.3,0.0
-0.9,-0.3,0.0
-0.8,-0.3,0.692891
-0.7,-0.3,3.68271
-0.6,-0.3,6.26851
-0.5,-0.3,8.45027
-0.4,-0.3,10.228
-0.3,-0.3,11.6017
-0.2,-0.3,12.5714
-0.1,-0.3,13.137
0.0,-0.3,13.2986
0.1,-0.3,13.0562
0.2,-0.3,12.4098
0.3,-0.3,11.3593
0.4,-0.3,9.90478
0.5,-0.3,8.04624
0.6,-0.3,5.78367
0.7,-0.3,3.11707
0.8,-0.3,0.0564829
0.9,-0.3,0.0
1.0,-0.3,0.0
1.1,-0.3,0.0
1.2,-0.3,0.0
1.3,-0.3,0.0
1.4,-0.3,0.0
1.5,-0.3,0.0
-1.5,-0.2,0.0
-1.4,-0.2,0.0
-1.3,-0.2,0.0
-1.2,-0.2,0.0
-1.1,-0.2,0.0
-1.0,-0.2,0.0
-0.9,-0.2,0.0
-0.8,-0.2,1.66256
-0.7,-0.2,4.65239
-0.6,-0.2,7.23818
-0.5,-0.2,9.41994
-0.4,-0.2,11.1977
-0.3,-0.2,12.5714
-0.2,-0.2,13.5411
-0.1,-0.2,14.1067
0.0,-0.2,14.2683
0.1,-0.2,14.0259
0.2,-0.2,13.3794
0.3,-0.2,12.329
0.4,-0.2,10.8745
0.5,-0.2,9.01591
0.6,-0.2,6.75334
0.7,-0.2,4.08674
0.8,-0.2,1.01611
0.9,-0.2,0.0
1.0,-0.2,0.0
1.1,-0.2,0.0
1.2,-0.2,0.0
1.3,-0.2,0.0
1.4,-0.2,0.0
1.5,-0.2,0.0
-1.5,-0.1,0.0
-1.4,-0.1,0.0
-1.3,-0.1,0.0
-1.2,-0.1,0.0
-1.1,-0.1,0.0
-1.0,-0.1,0.0
-0.9,-0.1,0.0
-0.8,-0.1,2.22821
-0.7,-0.1,5.21803
-0.6,-0.1,7.80382
-0.5,-0.1,9.98559
-0.4,-0.1,11.7633
-0.3,-0.1,13.137
-0.2,-0.1,14.1067
-0.1,-0.1,14.6723
0.0,-0.1,14.8339
0.1,-0.1,14.5915
0.2,-0.1,13.9451
0.3,-0.1,12.8946
0.4,-0.1,11.4401
0.5,-0.1,9.58156
0.6,-0.1,7.31899
0.7,-0.1,4.65239
0.8,-0.1,1.58176
0.9,-0.1,0.0
1.0,-0.1,0.0
1.1,-0.1,0.0
1.2,-0.1,0.0
1.3,-0.1,0.0
1.4,-0.1,0.0
1.5,-0.1,0.0
-1.5,0.0,0.0
-1.4,0.0,0.0
-1.3,0.0,0.0
-1.2,0.0,0.0
-1.1,0.0,0.0
-1.0,0.0,0.0
-0.9,0.0,0.0
-0.8,0.0,2.38982
-0.7,0.0,5.37964
-0.6,0.0,7.96543
-0.5,0.0,10.1472
-0.4,0.0,11.9249
-0.3,0.0,13.2986
-0.2,0.0,14.2683
-0.1,0.0,14.8339
0.0,0.0,14.9956
0.1,0.0,14.7531
0.2,0.0,14.1067
0.3,0.0,13.0562
0.4,0.0,11.6017
0.5,0.0,9.74317
0.6,0.0,7.4806
0.7,0.0,4.814
0.8,0.0,1.74337
0.9,0.0,0.0
1.0,0.0,0.0
1.1,0.0,0.0
1.2,0.0,0.0
1.3,0.0,0.0
1.4,0.0,0.0
1.5,0.0,0.0
-1.5,0.1,0.0
-1.4,0.1,0.0
-1.3,0.1,0.0
-1.2,0.1,0.0
-1.1,0.1,0.0
-1.0,0.1,0.0
-0.9,0.1,0.0
-0.8,0.1,2.1474
-0.7,0.1,5.13722
-0.6,0.1,7.72302
-0.5,0.1,9.90478
-0.4,0.1,11.6825
-0.3,0.1,13.0562
-0.2,0.1,14.0259
-0.1,0.1,14.5915
0.0,0.1,14.7531
0.1,0.1,14.5107
0.2,0.1,13.8643
0.3,0.1,12.8138
0.4,0.1,11.3593
0.5,0.1,9.50075
0.6,0.1,7.23818
0.7,0.1,4.57158
0.8,0.1,1.50095
0.9,0.1,0.0
1.0,0.1,0.0
1.1,0.1,0.0
1.2,0.1,0.0
1.3,0.1,0.0
1.4,0.1,0.0
1.5,0.1,0.0
-1.5,0.2,0.0
-1.4,0.2,0.0
-1.3,0.2,0.0
-1.2,0.2,0.0
-1.1,0.2,0.0
-1.0,0.2,0.0
-0.9,0.2,0.0
-0.8,0.2,1.50095
-0.7,0.2,4.49077
-0.6,0.2,7.07657
-0.5,0.2,9.25833
-0.4,0.2,11.0361
-0.3,0.2,12.4098
-0.2,0.2,13.3794
-0.1,0.2,13.9451
0.0,0.2,14.1067
0.1,0.2,13.8643
0.2,0.2,13.2178
0.3,0.2,12.1673
0.4,0.2,10.7128
0.5,0.2,8.8543
0.6,0.2,6.59173
0.7,0.2,3.92513
0.8,0.2,0.854503
0.9,0.2,0.0
1.0,0.2,0.0
1.1,0.2,0.0
1.2,0.2,0.0
1.3,0.2,0.0
1.4,0.2,0.0
1.5,0.2,0.0
-1.5,0.3,0.0
-1.4,0.3,0.0
-1.3,0.3,0.0
-1.2,0.3,0.0
-1.1,0.3,0.0
-1.0,0.3,0.0
-0.9,0.3,0.0
-0.8,0.3,0.452893
-0.7,0.3,3.4403
-0.6,0.3,6.02609
-0.5,0.3,8.20785
-0.4,0.3,9.98559
-0.3,0.3,11.3593
-0.2,0.3,12.329
-0.1,0.3,12.8946
0.0,0.3,13.0562
0.1,0.3,12.8138
0.2,0.3,12.1673
0.3,0.3,11.1169
0.4,0.3,9.66236
0.5,0.3,7.80382
0.6,0.3,5.54125
0.7,0.3,2.87465
0.8,0.3,0.00615937
0.9,0.3,0.0
1.0,0.3,0.0
1.1,0.3,0.0
1.2,0.3,0.0
1.3,0.3,0.0
1.4,0.3,0.0
1.5,0.3,0.0
-1.5,0.4,0.0
-1.4,0.4,0.0
-1.3,0.4,0.0
-1.2,0.4,0.0
-1.1,0.4,0.0
-1.0,0.4,0.0
-0.9,0.4,0.0
-0.8,0.4,0.0
-0.7,0.4,1.98579
-0.6,0.4,4.57158
-0.5,0.4,6.75334
-0.4,0.4,8.53108
-0.3,0.4,9.90478
-0.2,0.4,10.8745
-0.1,0.4,11.4401
0.0,0.4,11.6017
0.1,0.4,11.3593
0.2,0.4,10.7128
0.3,0.4,9.66236
0.4,0.4,8.20785
0.5,0.4,6.34931
0.6,0.4,4.08674
0.7,0.4,1.42014
0.8,0.4,0.0
0.9,0.4,0.0
1.0,0.4,0.0
1.1,0.4,0.0
1.2,0.4,0.0
1.3,0.4,0.0
1.4,0.4,0.0
1.5,0.4,0.0
-1.5,0.5,0.0
-1.4,0.5,0.0
-1.3,0.5,0.0
-1.2,0.5,0.0
-1.1,0.5,0.0
-1.0,0.5,0.0
-0.9,0.5,0.0
-0.8,0.5,0.0
-0.7,0.5,0.136289
-0.6,0.5,2.71304
-0.5,0.5,4.8948
-0.4,0.5,6.67254
-0.3,0.5,8.04624
-0.2,0.5,9.01591
-0.1,0.5,9.58156
0.0,0.5,9.74317
0.1,0.5,9.50075
0.2,0.5,8.8543
0.3,0.5,7.80382
0.4,0.5,6.34931
0.5,0.5,4.49077
0.6,0.5,2.22821
0.7,0.5,0.00157969
0.8,0.5,0.0
0.9,0.5,0.0
1.0,0.5,0.0
1.1,0.5,0.0
1.2,0.5,0.0
1.3,0.5,0.0
1.4,0.5,0.0
1.5,0.5,0.0
-1.5,0.6,0.0
-1.4,0.6,0.0
-1.3,0.6,0.0
-1.2,0.6,0.0
-1.1,0.6,0.0
-1.0,0.6,0.0
-0.9,0.6,0.0
-0.8,0.6,0.0
-0.7,0.6,0.0
-0.6,0.6,0.451513
-0.5,0.6,2.63224
-0.4,0.6,4.40997
-0.3,0.6,5.78367
-0.2,0.6,6.75334
-0.1,0.6,7.31899
0.0,0.6,7.4806
0.1,0.6,7.23818
0.2,0.6,6.59173
0.3,0.6,5.54125
0.4,0.6,4.08674
0.5,0.6,2.22821
0.6,0.6,0.0111594
0.7,0.6,0.0
0.8,0.6,0.0
0.9,0.6,0.0
1.0,0.6,0.0
1.1,0.6,0.0
1.2,0.6,0.0
1.3,0.6,0.0
1.4,0.6,0.0
1.5,0.6,0.0
-1.5,0.7,0.0
-1.4,0.7,0.0
-1.3,0.7,0.0
-1.2,0.7,0.0
-1.1,0.7,0.0
-1.0,0.7,0.0
-0.9,0.7,0.0
-0.8,0.7,0.0
-0.7,0.7,0.0
-0.6,0.7,0.0
-0.5,0.7,0.0109594
-0.4,0.7,1.74337
-0.3,0.7,3.11707
-0.2,0.7,4.08674
-0.1,0.7,4.65239
0.0,0.7,4.814
0.1,0.7,4.57158
0.2,0.7,3.92513
0.3,0.7,2.87465
0.4,0.7,1.42014
0.5,0.7,0.00157969
0.6,0.7,0.0
0.7,0.7,0.0
0.8,0.7,0.0
0.9,0.7,0.0
1.0,0.7,0.0
1.1,0.7,0.0
1.2,0.7,0.0
1.3,0.7,0.0
1.4,0.7,0.0
1.5,0.7,0.0
-1.5,0.8,0.0
-1.4,0.8,0.0
-1.3,0.8,0.0
-1.2,0.8,0.0
-1.1,0.8,0.0
-1.0,0.8,0.0
-0.9,0.8,0.0
-0.8,0.8,0.0
-0.7,0.8,0.0
-0.6,0.8,0.0
-0.5,0.8,0.0
-0.4,0.8,0.0
-0.3,0.8,0.0564829
-0.2,0.8,1.01611
-0.1,0.8,1.58176
0.0,0.8,1.74337
0.1,0.8,1.50095
0.2,0.8,0.854503
0.3,0.8,0.00615937
0.4,0.8,0.0
0.5,0.8,0.0
0.6,0.8,0.0
0.7,0.8,0.0
0.8,0.8,0.0
0.9,0.8,0.0
1.0,0.8,0.0
1.1,0.8,0.0
1.2,0.8,0.0
1.3,0.8,0.0
1.4,0.8,0.0
1.5,0.8,0.0
-1.5,0.9,0.0
-1.4,0.9,0.0
-1.3,0.9,0.0
-1.2,0.9,0.0
-1.1,0.9,0.0
-1.0,0.9,0.0
-0.9,0.9,0.0
-0.8,0.9,0.0
-0.7,0.9,0.0
-0.6,0.9,0.0
-0.5,0.9,0.0
-0.4,0.9,0.0
-0.3,0.9,0.0
-0.2,0.9,0.0
-0.1,0.9,0.0
0.0,0.9,0.0
0.1,0.9,0.0
0.2,0.9,0.0
0.3,0.9,0.0
0.4,0.9,0.0
0.5,0.9,0.0
0.6,0.9,0.0
0.7,0.9,0.0
0.8,0.9,0.0
0.9,0.9,0.0
1.0,0.9,0.0
1.1,0.9,0.0
1.2,0.9,0.0
1.3,0.9,0.0
1.4,0.9,0.0
1.5,0.9,0.0
-1.5,1.0,0.0
-1.4,1.0,0.0
-1.3,1.0,0.0
-1.2,1.0,0.0
-1.1,1.0,0.0
-1.0,1.0,0.0
-0.9,1.0,0.0
-0.8,1.0,0.0
-0.7,1.0,0.0
-0.6,1.0,0.0
-0.5,1.0,0.0
-0.4,1.0,0.0
-0.3,1.0,0.0
-0.2,1.0,0.0
-0.1,1.0,0.0
0.0,1.0,0.0
0.1,1.0,0.0
0.2,1.0,0.0
0.3,1.0,0.0
0.4,1.0,0.0
0.5,1.0,0.0
0.6,1.0,0.0
0.7,1.0,0.0
0.8,1.0,0.0
0.9,1.0,0.0
1.0,1.0,0.0
1.1,1.0,0.0
1.2,1.0,0.0
1.3,1.0,0.0
1.4,1.0,0.0
1.5,1.0,0.0
-1.5,1.1,0.0
-1.4,1.1,0.0
-1.3,1.1,0.0
-1.2,1.1,0.0
-1.1,1.1,0.0
-1.0,1.1,0.0
-0.9,1.1,0.0
-0.8,1.1,0.0
-0.7,1.1,0.0
-0.6,1.1,0.0
-0.5,1.1,0.0
-0.4,1.1,0.0
-0.3,1.1,0.0
-0.2,1.1,0.0
-0.1,1.1,0.0
0.0,1.1,0.0
0.1,1.1,0.0
0.2,1.1,0.0
0.3,1.1,0.0
0.4,1.1,0.0
0.5,1.1,0.0
0.6,1.1,0.0
0.7,1.1,0.0
0.8,1.1,0.0
0.9,1.1,0.0
1.0,1.1,0.0
1.1,1.1,0.0
1.2,1.1,0.0
1.3,1.1,0.0
1.4,1.1,0.0
1.5,1.1,0.0
-1.5,1.2,0.0
-1.4,1.2,0.0
-1.3,1.2,0.0
-1.2,1.2,0.0
-1.1,1.2,0.0
-1.0,1.2,0.0
-0.9,1.2,0.0
-0.8,1.2,0.0
-0.7,1.2,0.0
-0.6,1.2,0.0
-0.5,1.2,0.0
-0.4,1.2,0.0
-0.3,1.2,0.0
-0.2,1.2,0.0
-0.1,1.2,0.0
0.0,1.2,0.0
0.1,1.2,0.0
0.2,1.2,0.0
0.3,1.2,0.0
0.4,1.2,0.0
0.5,1.2,0.0
0.6,1.2,0.0
0.7,1.2,0.0
0.8,1.2,0.0
0.9,1.2,0.0
1.0,1.2,0.0
1.1,1.2,0.0
1.2,1.2,0.0
1.3,1.2,0.0
1.4,1.2,0.0
1.5,1.2,0.0
-1.5,1.3,0.0
-1.4,1.3,0.0
-1.3,1.3,0.0
-1.2,1.3,0.0
-1.1,1.3,0.0
-1.0,1.3,0.0
-0.9,1.3,0.0
-0.8,1.3,0.0
-0.7,1.3,0.0
-0.6,1.3,0.0
-0.5,1.3,0.0
-0.4,1.3,0.0
-0.3,1.3,0.0
-0.2,1.3,0.0
-0.1,1.3,0.0
0.0,1.3,0.0
0.1,1.3,0.0
0.2,1.3,0.0
0.3,1.3,0.0
0.4,1.3,0.0
0.5,1.3,0.0
0.6,1.3,0.0
0.7,1.3,0.0
0.8,1.3,0.0
0.9,1.3,0.0
1.0,1.3,0.0
1.1,1.3,0.0
1.2,1.3,0.0
1.3,1.3,0.0
1.4,1.3,0.0
1.5,1.3,0.0
-1.5,1.4,0.0
-1.4,1.4,0.0
-1.3,1.4,0.0
-1.2,1.4,0.0
-1.1,1.4,0.0
-1.0,1.4,0.0
-0.9,1.4,0.0
-0.8,1.4,0.0
-0.7,1.4,0.0
-0.6,1.4,0.0
-0.5,1.4,0.0
-0.4,1.4,0.0
-0.3,1.4,0.0
-0.2,1.4,0.0
-0.1,1.4,0.0
0.0,1.4,0.0
0.1,1.4,0.0
0.2,1.4,0.0
0.3,1.4,0.0
0.4,1.4,0.0
0.5,1.4,0.0
0.6,1.4,0.0
0.7,1.4,0.0
0.8,1.4,0.0
0.9,1.4,0.0
1.0,1.4,0.0
1.1,1.4,0.0
1.2,1.4,0.0
1.3,1.4,0.0
1.4,1.4,0.0
1.5,1.4,0.0
-1.5,1.5,0.0
-1.4,1.5,0.0
-1.3,1.5,0.0
-1.2,1.5,0.0
-1.1,1.5,0.0
-1.0,1.5,0.0
-0.9,1.5,0.0
-0.8,1.5,0.0
-0.7,1.5,0.0
-0.6,1.5,0.0
-0.5,1.5,0.0
-0.4,1.5,0.0
-0.3,1.5,0.0
-0.2,1.5,0.0
-0.1,1.5,0.0
0.0,1.5,0.0
0.1,1.5,0.0
0.2,1.5,0.0
0.3,1.5,0.0
0.4,1.5,0.0
0.5,1.5,0.0
0.6,1.5,0.0
0.7,1.5,0.0
0.8,1.5,0.0
0.9,1.5,0.0
1.0,1.5,0.0
1.1,1.5,0.0
1.2,1.5,0.0
1.3,1.5,0.0
1.4,1.5,0.0
1.5,1.5,0.0
